,age_cat,priors_count,two_year_recid,race_cat,gender_cat,charge_cat,length_stay
3009,1.0,0.0,1,0,0,0,0.0
3010,0.5,1.0,0,0,0,1,0.0
3011,1.0,1.0,1,0,0,1,1.0
3012,0.5,0.5,0,0,0,1,0.0
3015,0.0,0.5,1,0,0,1,0.0
3016,1.0,0.0,0,1,0,0,0.0
3017,0.5,1.0,1,0,0,1,0.0
3018,0.5,0.0,0,0,0,0,0.0
3019,0.5,1.0,1,1,0,1,0.0
3020,0.5,0.5,0,0,1,1,0.5
3021,0.0,0.5,0,0,1,0,0.5
3022,0.0,1.0,1,0,0,1,0.5
3023,0.5,0.0,1,1,0,0,0.0
3024,0.0,0.5,0,0,0,1,0.5
3025,0.5,0.0,0,1,0,1,0.0
3027,0.5,0.5,1,0,0,1,0.5
3028,0.5,1.0,0,1,0,1,0.5
3030,1.0,0.0,1,1,0,0,0.0
3031,0.5,0.5,0,1,0,1,0.5
3032,1.0,0.0,1,1,0,0,0.5
3033,0.5,1.0,1,0,0,1,0.0
3034,0.5,0.0,1,1,0,0,0.0
3035,0.0,0.5,1,0,1,1,0.0
3036,0.5,0.5,1,0,0,1,0.0
3038,0.5,1.0,1,0,0,1,0.0
3039,0.5,0.5,0,1,1,0,0.0
3040,0.5,1.0,1,0,0,0,0.0
3042,0.0,0.5,0,1,0,0,0.0
3043,0.5,0.5,0,1,0,1,0.0
3045,0.5,0.0,0,0,0,1,0.0
3046,0.0,0.5,1,0,0,1,0.0
3047,0.5,1.0,0,1,0,0,0.0
3048,0.5,0.5,1,1,0,0,0.5
3049,0.5,1.0,0,0,0,0,0.0
3050,1.0,0.0,0,1,0,0,0.0
3051,0.0,0.0,0,0,0,1,0.0
3052,0.5,1.0,0,0,0,0,0.0
3053,0.5,0.0,0,1,1,1,0.0
3054,1.0,1.0,1,1,0,1,0.0
3055,0.0,0.0,0,0,1,0,0.0
3056,0.5,1.0,1,0,0,1,0.0
3057,1.0,0.5,0,1,1,1,0.0
3058,0.5,0.0,0,1,1,0,0.0
3060,1.0,1.0,1,1,0,1,0.5
3061,0.5,0.5,0,0,0,0,1.0
3062,0.0,0.0,1,0,0,0,0.0
3065,1.0,1.0,0,0,0,1,0.5
3066,0.5,0.0,0,1,0,0,0.0
3068,0.0,0.5,1,0,0,1,0.5
3069,0.5,0.5,0,1,0,0,0.0
3071,0.5,0.0,1,1,0,0,0.5
3072,0.5,1.0,1,0,0,0,0.5
3073,1.0,0.0,0,0,1,0,0.0
3075,1.0,0.0,0,1,0,0,0.0
3076,0.5,0.5,0,1,0,0,0.0
3079,0.0,0.0,0,0,0,0,0.5
3080,1.0,1.0,0,0,0,1,0.5
3081,0.0,0.5,1,0,0,1,0.0
3082,0.5,1.0,0,1,0,1,1.0
3084,0.5,0.5,1,1,0,1,0.0
3085,1.0,0.5,1,0,0,0,0.5
3086,1.0,0.0,1,1,1,1,1.0
3087,0.0,0.0,1,0,0,0,0.0
3088,0.5,1.0,0,0,0,1,0.5
3089,0.5,1.0,1,1,1,1,0.0
3090,0.5,0.5,0,0,1,1,0.0
3091,1.0,1.0,0,0,0,1,0.0
3092,0.5,1.0,1,0,0,1,0.0
3093,0.5,0.5,0,1,0,1,0.5
3094,0.5,0.0,0,1,0,0,0.0
3096,0.0,0.5,1,0,0,1,0.5
3097,0.5,0.0,0,1,0,0,0.0
3098,1.0,0.5,1,0,1,0,0.0
3099,1.0,1.0,0,0,1,1,0.5
3101,0.0,0.5,1,1,0,1,0.0
3102,0.0,0.0,1,0,0,1,0.5
3103,0.0,0.0,0,0,0,1,0.5
3104,0.0,0.0,0,0,0,1,0.0
3105,1.0,0.5,0,0,0,1,0.0
3106,0.5,1.0,1,0,0,1,1.0
3108,0.5,1.0,0,0,0,1,0.5
3109,0.5,0.0,0,0,1,0,0.0
3110,1.0,0.5,0,1,0,1,0.0
3111,0.5,1.0,0,1,0,1,0.0
3113,1.0,0.5,0,0,0,1,0.0
3114,0.5,1.0,1,0,0,1,0.0
3115,0.5,0.5,1,0,0,1,0.0
3116,1.0,1.0,1,1,0,1,0.5
3118,0.0,0.5,0,1,0,1,0.0
3120,1.0,0.5,0,1,0,1,0.0
3121,0.5,0.5,1,1,0,1,0.0
3122,0.5,0.5,0,1,0,1,0.0
3123,0.5,0.5,0,1,0,1,0.5
3124,0.0,0.0,0,0,0,1,0.0
3125,0.0,0.5,0,0,0,1,0.0
3126,1.0,0.0,0,1,0,0,0.0
3127,0.5,0.5,1,1,0,1,0.0
3128,0.5,0.5,1,0,0,1,0.0
3129,1.0,0.0,1,1,0,1,0.5
3130,0.0,0.5,0,1,0,1,0.0
3131,0.5,0.5,1,1,0,1,0.0
3132,0.5,1.0,0,0,0,1,0.5
3133,0.5,0.0,0,0,0,1,0.0
3134,0.5,1.0,1,0,0,1,0.0
3135,0.0,0.5,0,0,1,0,0.0
3136,0.5,1.0,1,1,0,0,0.0
3137,0.5,1.0,1,0,0,1,0.5
3140,0.5,1.0,0,1,0,1,0.0
3141,0.5,1.0,1,0,1,1,0.0
3143,1.0,1.0,0,1,0,1,0.5
3145,0.5,0.0,1,0,0,1,0.0
3146,1.0,1.0,1,0,0,1,0.5
3147,0.5,1.0,1,1,1,1,0.5
3148,1.0,0.5,0,1,0,1,0.5
3149,0.0,0.0,0,1,1,0,0.0
3150,0.5,0.5,0,0,1,1,0.5
3151,0.5,0.5,1,0,0,0,0.0
3152,0.5,0.5,1,1,0,0,0.5
3153,1.0,1.0,1,0,0,1,0.0
3154,0.0,1.0,1,0,0,0,0.0
3155,0.5,1.0,0,0,0,0,0.5
3156,0.0,0.0,1,0,0,0,0.0
3158,1.0,0.5,0,0,1,1,0.0
3159,0.5,0.5,0,1,0,1,0.5
3160,0.5,1.0,0,1,0,0,0.0
3161,0.5,0.5,0,1,0,1,0.0
3162,0.5,0.5,0,0,1,1,0.0
3163,0.5,0.5,0,0,0,1,0.0
3164,0.5,0.5,0,1,0,0,0.0
3165,0.5,1.0,0,0,0,1,0.0
3167,1.0,0.0,0,1,0,0,0.0
3169,0.5,0.5,1,0,0,1,0.0
3170,0.5,1.0,0,0,0,1,1.0
3171,1.0,0.5,1,1,0,0,0.5
3173,0.5,0.5,1,0,0,1,0.0
3174,1.0,0.5,1,1,1,0,0.0
3175,0.5,0.0,1,0,1,1,0.0
3176,0.0,0.0,0,0,1,0,0.0
3177,0.5,1.0,1,0,0,1,0.5
3179,0.5,1.0,0,0,1,1,0.0
3181,0.5,1.0,1,0,0,1,0.5
3182,0.0,0.5,0,1,0,0,0.0
3183,1.0,0.5,1,1,0,1,0.5
3184,0.5,0.5,0,0,1,1,0.0
3185,0.5,1.0,1,0,1,1,0.0
3187,0.0,0.5,1,1,0,1,0.0
3188,0.5,0.5,1,0,0,1,0.0
3189,0.5,0.0,0,0,0,1,0.0
3190,0.5,0.0,0,1,0,0,0.0
3191,0.5,0.5,0,0,1,1,0.5
3192,0.5,0.5,1,0,0,1,0.0
3193,0.5,1.0,1,1,0,1,0.0
3194,1.0,0.5,0,0,0,1,0.5
3195,0.0,0.5,1,0,0,0,0.0
3196,0.5,0.5,0,1,1,1,0.0
3197,0.5,0.0,0,0,0,1,1.0
3199,0.5,1.0,1,1,0,1,0.5
3203,0.0,1.0,1,0,0,0,0.0
3204,0.5,1.0,1,0,0,1,0.5
3207,0.0,0.0,0,0,0,1,0.0
3209,0.0,1.0,1,0,0,1,0.0
3214,1.0,0.0,0,1,0,1,0.0
3216,0.5,1.0,1,0,1,1,0.0
3218,1.0,0.5,0,0,0,0,0.5
3219,1.0,0.0,1,1,0,1,0.5
3220,1.0,0.5,1,0,0,1,0.5
3221,0.5,1.0,0,0,0,1,0.0
3222,0.5,0.0,0,1,0,0,0.0
3223,0.5,1.0,0,0,0,1,0.0
3224,0.5,0.5,1,0,1,1,0.0
3226,0.5,0.5,0,0,0,1,0.0
3227,0.0,0.5,1,0,0,1,0.0
3228,0.5,1.0,1,0,0,1,0.5
3230,1.0,1.0,1,0,0,1,1.0
3231,0.0,0.0,1,0,0,1,0.0
3232,0.5,0.5,1,1,1,1,0.5
3233,0.0,0.5,1,0,0,0,0.5
3234,0.5,0.5,0,1,0,1,0.5
3235,1.0,1.0,0,1,0,1,0.0
3236,0.0,0.0,0,0,0,1,0.0
3238,1.0,1.0,1,0,0,0,0.0
3239,0.5,1.0,1,0,0,1,0.0
3240,0.0,1.0,1,0,0,1,1.0
3241,0.5,1.0,0,0,0,1,0.0
3242,0.0,0.0,1,1,0,0,0.5
3244,0.5,0.5,1,1,1,0,0.0
3247,0.5,0.5,1,0,0,1,0.0
3249,0.5,1.0,1,0,0,1,0.0
3250,1.0,0.5,0,0,0,1,0.5
3251,0.0,0.5,0,0,0,0,0.0
3252,0.5,0.5,0,0,0,1,0.0
3253,0.0,0.5,1,0,0,1,0.0
3255,0.0,1.0,1,0,0,1,0.0
3256,0.5,1.0,1,1,0,1,1.0
3257,0.5,0.5,0,0,0,1,0.0
3258,0.5,1.0,1,0,0,1,0.0
3259,0.5,0.5,0,1,0,0,0.5
3260,0.5,0.5,0,1,0,0,0.0
3261,0.5,1.0,1,1,0,1,0.0
3262,0.0,1.0,1,1,0,0,0.0
3263,1.0,1.0,1,0,0,1,0.0
3264,0.5,1.0,1,0,0,1,0.0
3266,0.5,0.5,1,1,0,1,0.5
3267,0.5,0.5,0,1,0,1,0.0
3268,0.5,0.5,0,1,0,1,0.0
3269,0.5,0.5,1,0,0,1,0.0
3270,0.0,0.0,1,0,0,0,0.0
3271,0.5,1.0,1,0,0,1,0.5
3272,0.5,0.0,1,0,0,1,0.0
3274,0.5,0.0,0,1,1,0,0.0
3275,0.5,1.0,1,0,0,1,0.0
3276,0.5,0.0,0,1,0,0,0.0
3277,0.5,1.0,1,0,0,1,0.5
3278,0.5,0.0,1,1,0,0,0.0
3279,0.5,0.5,1,1,1,1,0.0
3280,0.5,1.0,1,0,0,1,0.5
3281,0.5,0.0,0,0,0,1,0.0
3282,1.0,1.0,0,0,0,1,0.0
3283,0.0,0.5,1,1,0,0,0.0
3284,0.5,1.0,1,0,1,0,0.0
3285,0.5,1.0,1,0,0,1,0.5
3286,0.5,0.0,0,0,0,1,0.0
3287,0.5,1.0,0,1,0,1,0.5
3288,0.0,0.5,0,1,1,1,0.0
3289,1.0,1.0,1,0,0,0,0.0
3290,0.0,0.0,1,1,0,1,0.5
3291,0.5,1.0,0,1,1,1,0.5
3292,0.0,0.0,0,0,1,1,0.0
3293,0.5,0.5,0,0,0,1,0.0
3294,0.5,1.0,1,0,1,1,0.5
3295,0.5,0.0,0,1,1,0,0.0
3296,0.0,0.0,0,0,0,0,0.0
3297,0.5,0.5,0,1,0,1,0.5
3298,0.5,0.0,0,1,0,1,0.5
3299,0.0,0.5,1,0,0,1,0.5
3300,0.0,0.0,0,0,0,0,0.0
3301,1.0,0.5,0,0,1,1,0.0
3302,0.0,0.5,1,0,0,1,0.5
3303,0.0,0.5,1,0,0,1,0.5
3304,0.0,0.5,1,0,1,1,0.0
3305,0.5,1.0,1,1,1,1,0.0
3307,0.5,0.5,1,1,0,1,0.5
3308,0.5,0.5,0,1,0,0,0.5
3310,0.0,0.5,1,0,1,1,0.0
3311,0.5,0.0,0,1,0,1,0.0
3312,0.0,0.5,1,0,0,0,1.0
3313,0.5,0.5,0,0,0,1,0.0
3315,0.5,0.5,1,0,0,0,0.0
3316,0.5,1.0,1,0,0,0,0.5
3317,0.5,0.5,0,0,0,1,0.0
3318,0.5,0.5,0,1,0,0,0.0
3321,1.0,0.0,0,1,0,1,0.0
3322,0.5,0.5,1,1,1,0,0.0
3323,0.0,0.0,0,0,1,0,0.0
3324,0.5,0.0,0,0,1,0,0.0
3325,0.5,1.0,1,0,0,1,0.0
3326,1.0,1.0,0,0,0,1,0.0
3327,0.5,0.5,1,1,1,1,0.5
3328,0.5,1.0,1,0,0,0,0.5
3330,0.5,1.0,1,1,0,0,0.0
3331,0.5,1.0,1,0,0,1,0.5
3332,1.0,0.0,0,1,0,0,0.0
3334,0.5,1.0,1,0,0,1,0.5
3335,0.0,0.0,1,0,0,1,0.0
3336,1.0,1.0,1,1,0,1,0.0
3337,0.5,1.0,1,0,0,1,1.0
3338,0.0,0.5,1,0,0,1,0.0
3340,0.5,1.0,1,0,0,1,0.0
3341,1.0,0.0,0,0,1,0,0.5
3342,0.5,0.0,0,0,0,0,0.0
3343,0.0,1.0,1,0,0,1,0.5
3344,0.5,0.5,1,0,0,1,0.5
3345,0.5,1.0,0,0,0,1,0.0
3346,0.5,0.0,0,1,1,0,0.0
3348,0.5,0.5,0,0,0,1,0.0
3349,0.0,0.0,1,0,0,1,0.0
3350,0.5,0.5,0,0,0,0,0.0
3351,0.5,0.5,1,0,0,0,0.0
3352,0.5,1.0,1,1,0,1,1.0
3354,0.5,0.5,1,0,1,1,0.0
3355,0.0,0.0,1,1,0,1,0.0
3356,0.5,0.0,1,0,0,0,0.0
3357,1.0,1.0,1,0,0,0,0.5
3358,1.0,1.0,0,0,1,1,0.5
3359,0.0,0.5,0,1,1,0,0.0
3360,0.5,0.5,1,0,0,1,0.5
3362,0.5,0.0,1,1,0,0,0.0
3363,0.5,1.0,1,0,0,1,0.0
3364,0.5,0.5,0,0,0,0,0.0
3365,1.0,0.5,0,1,1,1,0.0
3366,0.5,0.5,1,0,0,1,0.5
3367,0.5,1.0,1,0,0,1,0.0
3368,0.5,1.0,1,0,0,0,0.0
3369,0.5,1.0,1,0,0,1,0.5
3370,1.0,0.5,0,0,0,0,0.0
3371,0.5,1.0,0,0,0,1,0.0
3373,0.5,0.0,0,1,1,1,0.0
3375,0.5,1.0,0,1,0,1,0.0
3376,0.5,1.0,0,1,0,0,0.0
3377,0.0,1.0,1,0,0,1,0.5
3379,0.5,0.0,0,1,0,1,0.0
3380,0.5,1.0,0,0,0,1,0.5
3381,0.5,0.0,1,0,1,0,0.0
3382,0.5,0.5,0,0,0,1,0.0
3383,0.5,0.5,0,0,0,0,0.0
3385,0.5,0.5,0,0,1,1,0.5
3386,0.5,1.0,1,0,0,1,0.0
3388,1.0,0.5,0,1,0,1,0.0
3389,1.0,0.5,0,1,0,1,0.0
3390,0.0,0.5,0,0,0,0,0.0
3391,0.5,0.0,0,0,0,1,0.0
3392,1.0,1.0,0,0,0,1,0.0
3393,1.0,1.0,0,1,0,1,0.0
3394,0.5,1.0,1,0,0,1,0.0
3395,0.5,0.5,0,1,1,1,0.5
3398,1.0,1.0,1,0,0,0,0.0
3399,0.5,1.0,1,0,1,1,0.0
3400,1.0,0.0,0,0,0,1,0.0
3403,0.5,0.0,0,1,0,1,0.5
3404,0.0,0.5,1,0,0,1,0.0
3405,0.0,0.5,1,0,0,1,0.0
3406,0.5,1.0,0,0,1,1,0.0
3407,0.0,1.0,0,1,0,1,0.5
3408,0.5,0.5,1,1,1,1,0.0
3409,0.5,0.0,1,0,0,0,0.5
3410,0.5,0.0,0,1,0,1,0.0
3413,0.5,0.0,0,1,0,1,0.0
3414,0.5,1.0,1,0,0,0,0.0
3415,0.5,0.0,1,0,0,1,0.0
3416,1.0,0.5,0,1,0,1,0.0
3417,1.0,1.0,1,1,1,1,0.5
3418,0.0,0.0,1,0,0,1,0.0
3419,0.0,0.5,1,0,1,1,0.0
3420,0.5,0.0,1,0,0,1,0.0
3421,0.0,0.5,1,0,0,1,0.0
3422,0.5,1.0,0,0,0,1,0.0
3425,0.0,0.5,1,1,0,1,0.5
3427,0.0,0.0,1,0,0,1,0.5
3428,0.5,0.5,0,1,0,1,0.0
3429,1.0,0.0,0,1,1,0,0.0
3430,0.0,0.5,1,0,0,1,0.5
3432,0.5,0.0,0,0,0,1,0.0
3433,0.0,0.5,0,1,0,1,0.0
3435,0.5,0.5,1,1,0,1,0.0
3436,0.5,0.5,0,0,1,1,0.0
3437,1.0,0.5,0,1,0,0,0.0
3439,0.5,0.0,0,0,0,0,0.0
3440,0.5,0.0,1,1,0,0,0.0
3441,1.0,0.5,0,1,1,1,0.5
3442,0.0,0.5,1,0,0,1,0.0
3444,0.0,0.5,1,0,0,1,0.0
3445,1.0,0.5,0,1,0,1,0.0
3446,0.5,0.0,0,0,0,0,0.5
3447,0.5,0.0,1,1,1,1,0.0
3448,0.5,0.0,0,1,0,1,0.0
3449,0.0,0.0,1,0,0,0,1.0
3452,0.0,0.0,1,1,0,1,0.0
3454,0.5,0.5,1,1,0,1,0.0
3456,0.5,0.0,1,1,0,1,0.0
3458,1.0,0.5,1,1,0,1,0.5
3459,0.5,1.0,1,0,0,1,0.5
3460,1.0,0.0,0,1,0,0,0.0
3461,0.5,1.0,0,0,1,1,0.0
3462,0.5,1.0,0,0,0,1,0.0
3463,0.5,0.5,1,0,0,1,0.0
3464,0.5,1.0,1,0,1,0,0.0
3465,0.5,1.0,0,1,0,0,0.0
3466,0.5,0.0,1,0,0,1,0.0
3467,0.5,1.0,0,0,0,1,0.0
3469,0.5,0.0,0,1,1,0,0.0
3470,0.5,1.0,1,1,0,1,0.0
3471,0.5,0.0,1,1,0,0,0.0
3472,0.5,1.0,0,0,0,1,0.0
3474,0.5,0.5,1,0,0,0,0.0
3476,0.0,0.5,1,1,1,0,0.0
3477,1.0,0.0,0,1,0,1,0.0
3478,0.5,1.0,0,0,0,1,0.0
3479,1.0,0.5,1,1,0,1,0.0
3480,0.5,0.5,1,1,0,0,0.0
3481,0.5,0.5,1,1,0,1,0.0
3482,0.5,0.0,1,0,0,0,0.0
3483,0.5,0.0,0,0,0,0,0.0
3484,0.5,1.0,0,1,0,1,0.5
3485,0.0,0.0,0,0,0,1,0.0
3486,0.5,1.0,0,0,0,0,0.0
3487,1.0,1.0,0,1,0,1,0.0
3488,1.0,0.5,1,0,0,0,0.0
3489,1.0,1.0,1,1,0,1,0.5
3490,0.5,1.0,1,1,0,1,0.0
3491,1.0,0.5,0,1,0,0,0.5
3492,0.5,0.0,0,1,0,1,0.0
3493,0.5,1.0,0,0,0,0,0.0
3494,0.5,1.0,0,0,0,1,0.0
3495,0.5,0.0,1,0,1,0,0.0
3496,0.0,0.0,1,1,0,1,0.0
3497,0.5,0.5,1,1,1,1,0.5
3498,0.0,0.0,0,1,0,0,0.0
3499,0.0,0.0,1,0,0,0,0.0
3500,0.0,0.5,1,0,0,0,1.0
3502,0.5,0.0,1,0,0,0,0.0
3503,1.0,1.0,0,1,0,1,0.5
3504,0.5,0.5,0,0,0,0,0.0
3505,0.5,0.0,0,1,1,0,0.0
3506,1.0,0.0,0,1,0,1,0.0
3507,1.0,1.0,1,1,0,1,0.5
3508,0.5,0.5,1,0,0,1,0.0
3509,1.0,0.0,0,0,0,0,0.0
3510,0.0,0.5,0,0,0,0,0.5
3511,0.5,0.5,1,1,1,1,0.5
3512,0.5,0.0,0,0,1,1,0.0
3516,0.5,1.0,0,0,0,1,0.0
3517,0.5,1.0,1,0,0,1,0.0
3518,0.5,1.0,0,0,0,0,0.0
3520,0.0,0.5,1,0,1,1,1.0
3521,0.5,0.5,0,1,1,1,0.0
3522,0.5,0.0,1,0,0,0,0.0
3523,0.5,1.0,1,1,0,1,0.5
3524,0.0,0.5,0,0,0,1,0.0
3525,0.0,0.0,1,0,0,1,0.0
3526,0.5,0.5,0,1,1,1,0.0
3527,1.0,0.5,0,0,0,0,0.0
3528,1.0,0.5,0,1,0,1,1.0
3529,0.5,0.5,1,0,0,1,1.0
3530,0.0,0.0,0,0,0,0,0.0
3531,1.0,0.0,0,1,0,1,0.0
3532,0.5,1.0,0,0,0,1,0.5
3533,0.0,0.5,1,0,1,1,1.0
3534,0.5,1.0,1,0,0,1,0.0
3535,0.5,0.5,0,0,1,0,0.0
3536,0.5,1.0,0,0,0,0,0.0
3539,0.0,0.5,1,0,0,1,0.0
3540,0.5,1.0,1,1,0,1,0.5
3541,0.5,0.5,0,0,0,0,0.0
3542,0.5,0.0,0,1,0,0,0.0
3543,0.5,0.0,0,0,0,1,0.0
3544,0.0,0.5,1,0,0,1,0.5
3545,1.0,0.5,0,1,0,1,0.5
3546,0.5,0.0,1,0,1,1,0.5
3547,0.5,1.0,0,1,0,1,1.0
3548,0.5,0.5,0,0,1,1,0.0
3549,0.5,1.0,1,1,0,1,1.0
3550,0.5,1.0,1,0,0,0,0.5
3551,0.0,0.5,1,0,0,1,0.0
3552,0.5,0.5,1,1,1,0,0.0
3553,1.0,1.0,1,1,0,0,0.5
3554,0.0,0.5,1,0,1,1,0.0
3555,1.0,0.5,1,0,0,0,0.0
3557,1.0,0.5,0,1,1,0,0.0
3558,0.0,0.5,1,0,0,1,0.0
3560,0.5,0.5,1,0,1,1,0.0
3561,1.0,0.0,0,0,0,0,0.0
3562,0.5,1.0,1,0,0,0,0.0
3563,0.5,0.5,0,0,0,1,0.0
3564,0.5,0.5,1,1,1,1,0.5
3566,1.0,1.0,0,0,0,1,0.0
3567,0.5,1.0,1,0,0,0,0.0
3568,0.5,0.0,0,1,0,1,0.0
3569,0.5,0.5,0,1,0,1,0.0
3570,0.5,0.5,0,1,1,1,0.0
3571,0.0,1.0,1,0,1,1,0.0
3572,0.5,0.0,1,1,1,1,0.0
3573,0.5,1.0,0,1,1,1,0.0
3574,0.5,1.0,1,0,0,1,0.5
3575,0.0,0.5,1,0,0,1,0.0
3576,1.0,0.0,0,0,0,0,0.0
3577,0.5,1.0,1,0,0,1,0.5
3578,0.5,0.5,0,0,0,1,0.0
3579,0.0,0.5,1,0,0,1,0.0
3580,0.0,0.0,1,0,1,1,0.5
3581,0.5,0.0,1,1,1,1,0.0
3582,0.0,0.0,0,0,0,1,0.0
3583,0.5,1.0,0,0,0,1,0.0
3584,0.5,0.0,0,0,0,0,0.0
3586,0.5,0.0,0,1,0,1,0.0
3587,0.0,0.5,0,0,0,1,0.5
3589,0.5,1.0,0,1,0,1,0.0
3590,1.0,0.5,0,1,0,1,0.5
3591,0.0,0.0,1,0,0,1,0.0
3593,0.0,1.0,1,0,0,1,0.5
3594,0.0,0.0,0,1,0,1,0.0
3595,0.5,0.5,0,1,0,1,0.0
3597,1.0,1.0,0,0,0,1,0.0
3598,0.0,0.5,0,0,1,1,0.0
3600,1.0,1.0,0,1,0,1,0.0
3601,0.5,0.5,1,0,0,1,0.0
3602,0.0,0.5,1,0,0,1,0.0
3603,1.0,0.0,0,0,0,1,1.0
3604,0.0,0.5,1,1,0,1,0.0
3606,0.5,0.5,0,0,0,0,0.0
3607,0.5,0.0,0,1,1,0,0.5
3610,1.0,0.5,0,0,0,0,0.0
3612,0.5,0.5,0,1,0,0,0.0
3613,0.5,0.0,0,0,0,0,0.0
3614,1.0,0.5,0,1,0,1,0.0
3616,0.5,1.0,0,0,0,1,0.0
3617,0.5,1.0,1,1,0,1,0.0
3618,0.5,0.0,0,1,1,1,0.0
3619,0.5,0.5,0,0,0,1,0.5
3620,0.0,0.5,1,1,0,1,0.0
3623,0.0,0.5,1,1,0,1,0.5
3624,1.0,0.5,0,0,0,1,0.5
3625,0.0,0.5,1,0,1,0,0.5
3626,0.5,1.0,1,0,0,1,0.5
3627,0.5,0.0,0,0,1,0,0.0
3628,1.0,0.5,1,1,0,0,1.0
3629,0.0,0.5,0,0,1,1,0.0
3630,0.5,1.0,1,1,0,1,0.5
3631,1.0,0.0,0,1,0,0,0.0
3633,0.0,1.0,1,0,0,1,1.0
3634,0.5,1.0,0,0,0,1,0.5
3635,1.0,1.0,1,0,0,1,0.5
3636,0.0,0.0,0,1,0,1,0.0
3637,0.5,1.0,0,0,0,0,0.0
3638,1.0,1.0,1,0,0,1,1.0
3639,1.0,0.0,1,0,0,0,0.5
3640,0.5,0.5,0,1,0,0,0.5
3642,0.5,0.0,0,0,0,1,0.0
3643,0.5,0.0,1,1,0,1,0.0
3644,0.5,1.0,1,0,0,1,1.0
3645,0.5,0.0,0,0,1,1,0.0
3649,0.5,0.5,0,1,1,1,0.5
3650,0.5,0.5,1,0,0,1,1.0
3651,0.5,1.0,1,0,1,1,0.5
3653,0.0,0.5,1,0,0,1,0.5
3654,0.5,1.0,0,0,0,1,0.0
3655,0.5,1.0,1,0,0,0,0.0
3656,1.0,1.0,0,0,0,1,1.0
3657,0.5,1.0,0,0,0,1,0.5
3658,0.5,1.0,1,0,0,1,0.0
3659,0.5,0.5,0,1,1,0,0.0
3660,0.5,1.0,1,0,0,1,0.0
3661,0.5,1.0,1,1,0,1,0.0
3662,0.5,1.0,1,1,0,0,0.0
3663,0.0,0.5,1,1,0,0,0.5
3664,0.5,0.0,0,1,0,1,0.0
3666,0.5,0.0,0,1,1,0,0.0
3667,0.5,0.0,1,0,0,0,0.0
3668,1.0,0.5,0,1,0,1,0.0
3669,0.5,0.5,1,1,1,0,0.0
3670,0.5,1.0,0,0,0,1,0.0
3671,0.5,0.0,0,0,0,1,0.0
3672,0.5,0.5,0,1,0,1,0.5
3673,1.0,1.0,1,0,0,1,0.5
3676,1.0,0.0,1,1,0,0,0.0
3677,0.5,0.5,1,0,0,1,0.0
3678,1.0,0.5,0,1,0,0,0.0
3680,0.5,1.0,1,0,0,1,1.0
3681,1.0,0.5,0,1,0,1,0.5
3682,0.5,0.0,1,1,0,0,0.5
3683,0.5,1.0,1,0,0,1,0.5
3684,0.5,0.5,0,1,0,1,0.0
3686,0.5,1.0,1,1,1,0,0.0
3687,0.5,0.0,0,0,0,0,0.0
3688,0.5,0.0,0,1,0,1,0.0
3689,1.0,0.5,0,1,1,0,0.0
3692,0.5,1.0,1,1,0,1,0.5
3694,0.0,1.0,1,0,0,1,0.0
3695,0.5,0.0,1,0,1,0,0.0
3696,0.5,0.5,0,1,1,1,0.5
3697,0.5,1.0,0,0,0,1,0.0
3698,0.5,1.0,0,1,0,1,0.0
3699,0.5,0.5,1,0,1,1,0.0
3700,0.5,0.0,0,0,0,1,0.0
3701,0.5,0.0,0,1,1,0,0.0
3702,0.5,1.0,1,0,0,1,0.5
3703,0.0,0.0,1,0,0,1,0.0
3704,0.5,0.5,0,1,1,0,0.5
3705,0.5,0.0,0,1,0,1,1.0
3706,0.5,0.5,0,0,1,1,0.0
3707,1.0,1.0,0,1,1,1,0.5
3708,0.5,0.5,0,1,0,1,0.0
3710,0.5,0.5,0,0,0,1,0.5
3711,0.5,1.0,1,0,0,1,0.0
3712,0.0,1.0,1,1,0,1,0.0
3713,0.5,0.5,1,1,0,1,0.0
3715,0.5,1.0,1,0,0,1,0.0
3716,1.0,1.0,1,1,0,0,0.0
3717,0.0,0.0,0,1,1,0,0.0
3718,1.0,1.0,1,1,0,1,0.0
3719,0.5,1.0,1,0,0,1,1.0
3720,0.5,1.0,1,0,0,0,0.0
3721,0.5,1.0,1,0,0,1,0.5
3722,0.0,0.0,0,0,0,1,0.0
3724,1.0,0.0,0,1,1,0,0.0
3725,0.5,0.5,1,1,0,1,0.5
3726,0.0,0.5,0,1,0,1,0.5
3727,0.5,0.5,0,1,0,0,0.0
3728,0.5,0.0,1,1,0,0,0.0
3729,0.5,1.0,1,0,0,1,1.0
3730,1.0,0.0,0,1,1,0,0.0
3731,0.5,1.0,1,1,0,0,0.0
3732,0.0,0.0,0,0,1,0,0.0
3735,0.5,1.0,1,1,1,1,0.0
3738,1.0,1.0,0,0,0,1,0.5
3739,1.0,0.5,1,1,0,1,0.0
3741,0.5,1.0,0,0,0,1,0.0
3742,0.5,0.5,1,0,0,0,0.0
3743,0.0,0.5,0,0,0,1,0.0
3744,1.0,1.0,0,0,0,1,0.0
3745,0.0,0.5,1,0,0,0,0.5
3746,1.0,0.5,0,1,0,0,0.0
3747,0.0,0.5,1,0,0,1,0.0
3748,1.0,0.5,1,1,1,0,0.0
3749,0.5,1.0,0,0,0,1,0.5
3750,0.5,0.5,0,0,1,1,0.0
3751,0.0,1.0,1,1,0,0,0.5
